observation_id,observed_at,location_id,location_name,district,latitude,longitude,vehicle_type,speed_kmh,direction,sensor_id
OBS-0003044,2026-01-10 22:55:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,bus,43.1,W,CAM-05-2
OBS-0003045,2026-02-02 05:24:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,36.4,E,CAM-03-3
OBS-0003046,2026-03-29 02:20:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,27.8,N,CAM-04-3
OBS-0003047,2026-03-02 23:12:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,34.8,S,CAM-01-3
OBS-0003048,2026-01-28 16:30:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,24.3,S,CAM-02-3
OBS-0003049,2026-03-05 18:46:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,21.6,E,CAM-02-1
OBS-0003050,2026-03-15 17:27:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,15.6,E,CAM-04-3
OBS-0003051,2026-02-27 08:59:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,27.6,S,CAM-04-3
OBS-0003052,2026-01-25 21:50:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,50.9,E,CAM-02-2
OBS-0003053,2026-03-23 01:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,34.8,S,CAM-06-3
OBS-0003054,2026-02-05 08:03:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,31.7,E,CAM-04-2
OBS-0003055,2026-02-09 12:54:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,38.7,N,CAM-02-1
OBS-0003056,2026-02-10 09:01:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,23.8,N,CAM-02-1
OBS-0003057,2026-03-09 02:42:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,34.7,S,CAM-03-2
OBS-0003058,2026-03-06 08:35:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,21.7,S,CAM-05-1
OBS-0003059,2026-02-23 22:11:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,42.9,W,CAM-02-3
OBS-0003060,2026-03-14 00:40:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,30.3,E,CAM-02-2
OBS-0003061,2026-03-23 02:34:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,51.5,N,CAM-06-3
OBS-0003062,2026-03-24 16:57:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,36.6,S,CAM-04-2
OBS-0003063,2026-01-14 01:04:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.6,N,CAM-01-2
OBS-0003064,2026-01-11 17:10:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,19.0,W,CAM-04-1
OBS-0003065,2026-02-11 04:17:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,37.7,W,CAM-03-1
OBS-0003066,2026-02-02 16:35:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,18.8,N,CAM-03-2
OBS-0003067,2026-01-05 09:55:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,26.9,S,CAM-01-1
OBS-0003068,2026-01-11 12:14:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,31.5,E,CAM-03-1
OBS-0003069,2026-03-24 16:54:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,20.7,S,CAM-02-1
OBS-0003070,2026-03-01 00:00:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.2,E,CAM-04-3
OBS-0003071,2026-03-04 11:39:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,39.9,S,CAM-04-2
OBS-0003072,2026-02-02 03:52:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,35.3,N,CAM-01-3
OBS-0003073,2026-02-19 12:41:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,32.4,E,CAM-02-1
OBS-0003074,2026-02-10 08:08:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,14.9,S,CAM-01-1
OBS-0003075,2026-03-22 06:14:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,23.7,E,CAM-03-1
OBS-0003076,2026-02-01 09:25:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,21.8,S,CAM-02-3
OBS-0003077,2026-01-28 21:45:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,44.9,E,CAM-05-3
OBS-0003078,2026-02-28 02:51:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,30.5,E,CAM-03-1
OBS-0003079,2026-03-21 02:06:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,36.9,N,CAM-06-2
OBS-0003080,2026-02-10 05:59:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,40.8,W,CAM-02-2
OBS-0003081,2026-01-13 22:42:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,39.8,E,CAM-04-1
OBS-0003082,2026-03-12 11:05:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,31.3,W,CAM-05-1
OBS-0003083,2026-02-04 17:05:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,8.0,E,CAM-01-1
OBS-0003084,2026-02-08 02:19:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,38.4,N,CAM-06-1
OBS-0003085,2026-01-29 20:58:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,34.3,E,CAM-01-3
OBS-0003086,2026-03-20 21:14:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,30.3,E,CAM-04-1
OBS-0003087,2026-01-03 03:22:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,22.9,N,CAM-01-2
OBS-0003088,2026-02-08 14:41:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,21.3,W,CAM-02-2
OBS-0003089,2026-01-19 05:24:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,27.1,N,CAM-04-2
OBS-0003090,2026-02-10 14:11:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,46.0,W,CAM-02-1
OBS-0003091,2026-03-21 00:21:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,43.8,S,CAM-05-2
OBS-0003092,2026-01-15 15:27:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,33.0,N,CAM-04-3
OBS-0003093,2026-03-18 21:48:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,41.6,W,CAM-06-2
OBS-0003094,2026-03-28 06:59:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,35.8,S,CAM-04-2
OBS-0003095,2026-01-08 22:02:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,47.1,N,CAM-03-2
OBS-0003096,2026-01-15 06:32:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,45.3,S,CAM-02-3
OBS-0003097,2026-03-21 10:42:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,18.0,W,CAM-03-3
OBS-0003098,2026-01-14 06:23:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,45.5,E,CAM-04-1
OBS-0003099,2026-01-16 02:28:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,29.3,S,CAM-03-1
OBS-0003100,2026-03-07 12:41:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,29.7,W,CAM-03-1
OBS-0003101,2026-02-25 09:27:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,17.5,N,CAM-03-1
OBS-0003102,2026-03-06 23:35:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,41.1,S,CAM-05-3
OBS-0003103,2026-02-07 16:51:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,15.8,E,CAM-03-3
OBS-0003104,2026-03-18 16:08:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,13.3,W,CAM-03-3
OBS-0003105,2026-02-01 15:40:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,51.3,N,CAM-05-2
OBS-0003106,2026-01-20 03:20:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,39.4,S,CAM-06-3
OBS-0003107,2026-01-16 18:53:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,20.2,S,CAM-02-3
OBS-0003108,2026-02-19 12:00:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,26.9,W,CAM-01-2
OBS-0003109,2026-02-26 01:47:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,32.7,N,CAM-03-1
OBS-0003110,2026-03-29 06:14:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,47.4,S,CAM-02-2
OBS-0003111,2026-02-19 22:22:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,38.0,N,CAM-05-3
OBS-0003112,2026-01-14 13:51:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,30.7,E,CAM-06-1
OBS-0003113,2026-01-10 02:03:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,28.4,E,CAM-05-3
OBS-0003114,2026-01-19 19:19:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,18.5,W,CAM-06-2
OBS-0003115,2026-01-05 13:22:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,45.4,W,CAM-02-2
OBS-0003116,2026-03-09 19:30:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,truck,13.4,E,CAM-02-2
OBS-0003117,2026-03-23 12:32:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,27.5,S,CAM-04-2
OBS-0003118,2026-01-29 08:09:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,47.7,N,CAM-06-3
OBS-0003119,2026-01-05 03:39:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,49.0,S,CAM-05-1
OBS-0003120,2026-03-19 01:51:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,28.2,E,CAM-01-3
OBS-0003121,2026-01-26 23:47:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,48.6,N,CAM-03-2
OBS-0003122,2026-02-19 17:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,18.3,N,CAM-06-3
OBS-0003123,2026-02-02 15:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,28.8,S,CAM-03-1
OBS-0003124,2026-03-04 23:51:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,32.1,N,CAM-02-3
OBS-0003125,2026-02-05 23:49:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,20.9,S,CAM-06-1
OBS-0003126,2026-01-31 07:09:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,16.1,W,CAM-06-3
OBS-0003127,2026-01-18 14:37:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,truck,40.9,N,CAM-05-2
OBS-0003128,2026-01-09 17:13:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,20.0,W,CAM-05-2
OBS-0003129,2026-02-01 02:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,bus,21.7,S,CAM-05-1
OBS-0003130,2026-02-18 05:53:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,38.4,E,CAM-02-2
OBS-0003131,2026-03-11 08:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,17.7,E,CAM-03-3
OBS-0003132,2026-02-10 17:33:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,bus,38.0,W,CAM-06-3
OBS-0003133,2026-03-28 12:15:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,40.4,E,CAM-02-1
OBS-0003134,2026-02-16 20:12:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,39.2,N,CAM-06-3
OBS-0003135,2026-01-24 12:39:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,37.0,S,CAM-02-1
OBS-0003136,2026-03-19 20:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,25.7,S,CAM-05-3
OBS-0003137,2026-02-06 00:50:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,35.2,E,CAM-01-1
OBS-0003138,2026-02-17 22:21:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,30.7,W,CAM-04-3
OBS-0003139,2026-02-14 15:16:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.6,E,CAM-04-3
OBS-0003140,2026-03-06 16:31:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,23.5,N,CAM-04-3
OBS-0003141,2026-01-07 00:56:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,29.6,E,CAM-02-3
OBS-0003142,2026-02-18 22:48:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,28.7,E,CAM-01-3
OBS-0003143,2026-03-04 01:52:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,44.1,S,CAM-01-3
OBS-0003144,2026-01-12 17:44:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,20.6,E,CAM-04-1
OBS-0003145,2026-01-17 00:07:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,37.4,S,CAM-04-1
OBS-0003146,2026-03-03 14:04:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,39.2,W,CAM-02-1
OBS-0003147,2026-02-17 09:01:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,37.5,E,CAM-01-3
OBS-0003148,2026-03-16 15:10:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,45.0,S,CAM-02-3
OBS-0003149,2026-01-07 04:23:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,truck,46.2,E,CAM-05-2
OBS-0003150,2026-01-29 19:05:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,24.8,W,CAM-06-2
OBS-0003151,2026-03-06 18:28:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,22.8,W,CAM-05-1
OBS-0003152,2026-03-31 14:52:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,26.9,N,CAM-01-3
OBS-0003153,2026-01-17 21:58:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,14.2,W,CAM-03-2
OBS-0003154,2026-02-26 20:34:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,30.4,W,CAM-03-1
OBS-0003155,2026-03-22 05:57:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,24.6,W,CAM-06-3
OBS-0003156,2026-01-04 21:47:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,38.6,N,CAM-02-3
OBS-0003157,2026-01-17 15:21:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,31.5,E,CAM-04-2
OBS-0003158,2026-01-23 04:17:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,36.5,N,CAM-03-2
OBS-0003159,2026-03-12 04:25:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,47.1,S,CAM-02-2
OBS-0003160,2026-03-25 20:27:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,37.4,N,CAM-03-3
OBS-0003161,2026-01-20 06:10:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,37.6,S,CAM-02-1
OBS-0003162,2026-01-27 18:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,21.1,E,CAM-04-3
OBS-0003163,2026-01-16 12:37:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,23.9,S,CAM-01-3
OBS-0003164,2026-03-14 02:06:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,25.6,W,CAM-04-3
OBS-0003165,2026-01-29 22:55:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,40.2,S,CAM-06-1
OBS-0003166,2026-02-15 12:43:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,35.6,S,CAM-02-1
OBS-0003167,2026-01-07 15:17:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,18.5,N,CAM-06-2
OBS-0003168,2026-03-02 16:17:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,21.1,E,CAM-05-1
OBS-0003169,2026-03-31 01:17:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,43.8,E,CAM-02-1
OBS-0003170,2026-01-23 10:05:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,44.8,N,CAM-04-2
OBS-0003171,2026-01-28 06:24:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,38.5,N,CAM-06-2
OBS-0003172,2026-01-07 21:08:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,38.5,N,CAM-04-3
OBS-0003173,2026-01-13 02:18:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,30.1,W,CAM-03-1
OBS-0003174,2026-01-05 00:40:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,33.0,N,CAM-05-3
OBS-0003175,2026-01-14 17:22:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,20.5,E,CAM-06-3
OBS-0003176,2026-02-27 22:46:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,30.6,W,CAM-06-3
OBS-0003177,2026-02-03 07:59:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,8.1,W,CAM-04-1
OBS-0003178,2026-03-16 02:59:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,40.7,S,CAM-04-3
OBS-0003179,2026-01-11 21:22:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,37.3,S,CAM-05-2
OBS-0003180,2026-02-05 01:36:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,38.9,E,CAM-03-3
OBS-0003181,2026-03-18 23:22:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,43.2,W,CAM-03-3
OBS-0003182,2026-02-06 02:30:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,37.0,S,CAM-06-3
OBS-0003183,2026-01-16 06:43:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,44.6,E,CAM-03-3
OBS-0003184,2026-02-06 08:02:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,10.8,S,CAM-05-1
OBS-0003185,2026-02-25 04:06:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,35.5,E,CAM-04-2
OBS-0003186,2026-02-22 18:41:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,17.0,W,CAM-03-1
OBS-0003187,2026-03-30 05:49:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,30.7,W,CAM-05-2
OBS-0003188,2026-02-25 16:00:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,27.5,W,CAM-02-2
OBS-0003189,2026-03-25 06:15:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,28.5,N,CAM-05-3
OBS-0003190,2026-03-22 14:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,40.3,E,CAM-01-1
OBS-0003191,2026-01-30 01:19:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,36.5,E,CAM-02-3
OBS-0003192,2026-03-23 04:51:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,truck,48.7,N,CAM-05-2
OBS-0003193,2026-02-21 03:53:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,35.8,S,CAM-02-1
OBS-0003194,2026-03-11 23:18:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,52.8,S,CAM-06-1
OBS-0003195,2026-03-26 19:16:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,18.5,E,CAM-04-2
OBS-0003196,2026-01-10 19:23:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,19.7,S,CAM-01-2
OBS-0003197,2026-02-08 06:02:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,45.1,S,CAM-03-2
OBS-0003198,2026-01-04 02:09:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,41.6,E,CAM-04-3
OBS-0003199,2026-03-13 03:01:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,truck,45.0,E,CAM-06-1
OBS-0003200,2026-01-22 23:48:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,truck,41.7,S,CAM-01-1
OBS-0003201,2026-03-31 13:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,36.0,N,CAM-05-2
OBS-0003202,2026-01-24 06:56:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,34.3,E,CAM-04-2
OBS-0003203,2026-02-06 18:19:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,21.4,W,CAM-04-1
OBS-0003204,2026-03-28 02:06:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,22.6,E,CAM-04-1
OBS-0003205,2026-02-24 15:03:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,43.2,E,CAM-01-1
OBS-0003206,2026-03-31 23:14:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.8,E,CAM-01-3
OBS-0003207,2026-02-07 14:17:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,26.6,N,CAM-04-1
OBS-0003208,2026-01-02 10:47:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,25.4,S,CAM-06-2
OBS-0003209,2026-03-26 11:17:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,40.4,S,CAM-02-2
OBS-0003210,2026-02-10 12:58:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,truck,50.2,S,CAM-02-3
OBS-0003211,2026-03-03 02:08:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,32.6,W,CAM-06-1
OBS-0003212,2026-03-24 02:21:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,47.5,E,CAM-05-2
OBS-0003213,2026-02-18 19:05:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,25.4,S,CAM-02-1
OBS-0003214,2026-02-10 16:56:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,26.0,S,CAM-05-1
OBS-0003215,2026-01-08 06:49:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,40.7,S,CAM-04-2
OBS-0003216,2026-03-08 21:28:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,17.0,E,CAM-02-1
OBS-0003217,2026-01-23 11:26:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,37.8,E,CAM-01-3
OBS-0003218,2026-03-11 23:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,31.8,N,CAM-03-1
OBS-0003219,2026-01-26 07:06:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,27.6,S,CAM-04-2
OBS-0003220,2026-03-23 09:36:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,38.6,W,CAM-03-1
OBS-0003221,2026-02-05 15:47:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,29.3,E,CAM-01-1
OBS-0003222,2026-01-16 13:53:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,47.7,E,CAM-02-3
OBS-0003223,2026-03-18 05:27:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,44.1,S,CAM-01-1
OBS-0003224,2026-01-16 05:12:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,26.6,W,CAM-03-2
OBS-0003225,2026-01-24 23:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,16.7,S,CAM-01-2
OBS-0003226,2026-02-22 10:20:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,32.5,E,CAM-05-3
OBS-0003227,2026-02-19 07:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,9.5,S,CAM-06-1
OBS-0003228,2026-02-08 03:11:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,39.2,E,CAM-01-3
OBS-0003229,2026-01-26 18:34:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,21.7,S,CAM-01-1
OBS-0003230,2026-01-18 02:11:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.4,S,CAM-05-2
OBS-0003231,2026-01-07 13:52:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,41.5,N,CAM-02-2
OBS-0003232,2026-02-17 18:14:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,33.8,W,CAM-06-2
OBS-0003233,2026-03-22 06:56:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,33.6,E,CAM-01-1
OBS-0003234,2026-01-12 23:46:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,43.5,S,CAM-05-1
OBS-0003235,2026-01-15 04:24:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,32.3,E,CAM-03-2
OBS-0003236,2026-01-24 01:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,36.2,S,CAM-05-2
OBS-0003237,2026-02-09 10:20:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,33.8,E,CAM-06-3
OBS-0003238,2026-03-18 04:46:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,38.6,E,CAM-02-2
OBS-0003239,2026-01-26 14:38:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,35.9,N,CAM-03-3
OBS-0003240,2026-03-20 18:25:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,14.3,S,CAM-04-1
OBS-0003241,2026-01-31 13:00:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,14.2,N,CAM-05-1
OBS-0003242,2026-03-13 12:53:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,29.3,W,CAM-03-3
OBS-0003243,2026-01-09 13:58:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,truck,36.8,E,CAM-06-2
